CustomerID,Recency,Frequency,Monetary,Tenure,ReturnRate,Churn,Churn_Probability,Retention_Action
12929,242,1,117.85,0,0.027027027,1,0.743195624,Medium Risk – 15% Discount Email
12930,9,2,415.8,93,0.007936508,1,0.490273755,Low Risk – Engagement Campaign
12931,32,11,32530.7,256,0.181397306,0,0.074981587,No Action
12933,101,2,357.49,112,0.002645503,0,0.552494077,Low Risk – Engagement Campaign
12935,40,4,1535.34,209,0.000788644,0,0.346945847,No Action
12936,9,1,798.46,0,0,0,0.58495211,Low Risk – Engagement Campaign
12937,2,3,826.44,196,0,0,0.385695039,No Action
12939,10,6,9036.12,255,0,0,0.210199064,No Action
12940,18,1,361.27,0,0.042105263,0,0.59738034,Low Risk – Engagement Campaign
12942,62,3,675.6,234,0,1,0.417161041,Low Risk – Engagement Campaign
12944,285,1,286.95,0,0,0,0.764415607,Medium Risk – 15% Discount Email
12945,219,1,462.95,0,0,1,0.726621311,Medium Risk – 15% Discount Email
12947,74,6,1603.99,229,0.006866953,1,0.253350932,No Action
12948,36,4,1423.96,159,0.003754693,0,0.359738998,No Action
12949,45,7,3449.42,138,0.008789063,0,0.211909733,No Action
12951,104,5,751.78,157,0.009063444,0,0.347859622,No Action
12952,8,1,731.54,0,0,0,0.584244069,Low Risk – Engagement Campaign
12955,23,6,1843.36,175,0.014416776,0,0.238781748,No Action
12956,236,1,108.07,0,0,1,0.736801222,Medium Risk – 15% Discount Email
12957,2,6,2640.72,267,0.006421483,0,0.20581508,No Action
12962,44,1,170.54,0,0,0,0.610580027,Medium Risk – 15% Discount Email
12963,15,2,619.71,280,0.025806452,0,0.435653049,Low Risk – Engagement Campaign
12965,20,1,769.81,0,0,1,0.593000715,Low Risk – Engagement Campaign
12967,288,2,1660.9,13,0.002283105,1,0.711803776,Medium Risk – 15% Discount Email
12968,43,1,135.95,0,0,1,0.609874718,Medium Risk – 15% Discount Email
12970,253,2,23.8,0,0,0,0.693593091,Medium Risk – 15% Discount Email
12971,4,67,8653.8,298,0.012851166,0,2.54E-08,No Action
12974,128,1,144.8,0,0,1,0.668929813,Medium Risk – 15% Discount Email
12976,142,1,738.6,0,0,1,0.678021719,Medium Risk – 15% Discount Email
12977,86,1,39.24,0,0,1,0.640315093,Medium Risk – 15% Discount Email
12980,88,9,7374.9,200,0.0248307,1,0.142998963,No Action
12981,64,1,187.18,0,0,0,0.62482907,Medium Risk – 15% Discount Email
12982,173,1,390.54,0,0.034722222,1,0.702296163,Medium Risk – 15% Discount Email
12987,4,2,558.7,124,0.00913242,1,0.476362993,Low Risk – Engagement Campaign
12988,223,1,505.82,0,0,1,0.729000165,Medium Risk – 15% Discount Email
12989,19,9,5107.06,276,0.001670844,0,0.108220737,No Action
12990,116,2,263.9,124,0,0,0.559417077,Low Risk – Engagement Campaign
12991,43,1,303.56,0,0,0,0.609813386,Medium Risk – 15% Discount Email
12993,51,3,372.4,177,0,0,0.427595623,Low Risk – Engagement Campaign
12994,50,2,645.47,148,0.062706271,0,0.510578142,Low Risk – Engagement Campaign
12995,16,1,211.32,0,0.092592593,1,0.60277398,Medium Risk – 15% Discount Email
12997,19,3,916.39,228,0.034042553,0,0.392315732,No Action
12999,127,3,455.88,49,0,1,0.526768576,Low Risk – Engagement Campaign
13000,37,3,534.85,258,0,1,0.39138862,No Action
13001,88,11,8582.57,168,0.001644737,0,0.09188606,No Action
13002,249,1,120.95,0,0,1,0.744336278,Medium Risk – 15% Discount Email
13003,36,3,149.05,109,0,1,0.438679717,Low Risk – Engagement Campaign
13004,8,13,4125.3,280,0.003242367,0,0.039139894,No Action
13005,104,2,513.7,72,0.029069767,1,0.571349457,Low Risk – Engagement Campaign
13008,254,1,229.47,0,0.342857143,1,0.781702515,Medium Risk – 15% Discount Email
13011,302,1,50.55,0,0,1,0.773594698,Medium Risk – 15% Discount Email
13012,8,5,1190.84,216,0.247508306,0,0.296607743,No Action
13013,23,9,3686.09,278,0.003981797,0,0.109472461,No Action
13014,5,6,2421.63,206,0.026536313,0,0.222895739,No Action
13015,127,4,1763.04,52,0,0,0.45941705,Low Risk – Engagement Campaign
13016,4,3,789.89,49,0,1,0.43422872,Low Risk – Engagement Campaign
13018,3,21,5678.17,223,0.000234742,0,0.005192158,No Action
13021,1,6,1619.28,288,0.022988506,0,0.202567432,No Action
13023,60,1,336.4,0,0,0,0.621940468,Medium Risk – 15% Discount Email
13026,23,3,604.2,182,0.023333333,0,0.408517715,Low Risk – Engagement Campaign
13027,44,6,6912,240,0,1,0.231838698,No Action
13029,69,2,773.2,214,0,0,0.494229621,Low Risk – Engagement Campaign
13030,299,1,402.36,0,0,0,0.771909464,Medium Risk – 15% Discount Email
13032,17,1,496.3,0,0,0,0.590914984,Low Risk – Engagement Campaign
13033,288,1,190.55,0,0,1,0.76606905,Medium Risk – 15% Discount Email
13034,300,1,165.86,0,0,0,0.772504415,Medium Risk – 15% Discount Email
13035,4,2,921.88,186,0,1,0.454519811,Low Risk – Engagement Campaign
13037,69,3,881.07,118,0,1,0.460095516,Low Risk – Engagement Campaign
13038,11,3,908.46,210,0,1,0.387709703,No Action
13043,204,1,516.42,0,0.011811024,1,0.718857852,Medium Risk – 15% Discount Email
13044,222,1,560.47,0,0,1,0.728386784,Medium Risk – 15% Discount Email
13045,30,1,305.28,0,0,1,0.600436472,Medium Risk – 15% Discount Email
13046,197,1,197.72,0,0,0,0.71331668,Medium Risk – 15% Discount Email
13047,57,8,2682.01,246,0.024914089,0,0.157895914,No Action
13048,44,3,1358.55,213,0.00844773,0,0.411620187,Low Risk – Engagement Campaign
13049,248,1,153.78,0,0,0,0.743751803,Medium Risk – 15% Discount Email
13050,37,13,4509.74,260,0.012190617,0,0.043846103,No Action
13052,143,1,348.15,0,0,1,0.678811273,Medium Risk – 15% Discount Email
13055,9,3,1214.41,135,0,1,0.409966502,Low Risk – Engagement Campaign
13058,82,1,47.55,0,0,0,0.637526625,Medium Risk – 15% Discount Email
13059,180,1,183.4,0,0,1,0.702713711,Medium Risk – 15% Discount Email
13060,184,1,307.53,0,0,1,0.705190222,Medium Risk – 15% Discount Email
13061,2,1,248.61,0,0,1,0.580019109,Low Risk – Engagement Campaign
13062,122,1,346.98,0,0,1,0.664837355,Medium Risk – 15% Discount Email
13064,19,3,842.33,239,0,0,0.38435209,No Action
13065,303,1,205.86,0,0,1,0.774081181,Medium Risk – 15% Discount Email
13067,13,1,115.46,0,0,1,0.588134943,Low Risk – Engagement Campaign
13068,250,1,165,0,0,0,0.744897411,Medium Risk – 15% Discount Email
13069,30,20,3870.02,270,0.049291675,0,0.007089558,No Action
13070,123,1,228.8,0,0,1,0.665550097,Medium Risk – 15% Discount Email
13072,197,1,177.15,0,0,1,0.713323149,Medium Risk – 15% Discount Email
13075,60,1,919.61,0,0,1,0.621729552,Medium Risk – 15% Discount Email
13077,220,3,576.19,76,0,0,0.587090283,Low Risk – Engagement Campaign
13078,13,17,8412.65,284,0.011225144,0,0.014083849,No Action
13079,6,3,172.4,64,0,0,0.431066192,Low Risk – Engagement Campaign
13080,110,1,58.08,0,0,1,0.656818489,Medium Risk – 15% Discount Email
13081,74,8,18870.12,227,0.009395973,0,0.163683662,No Action
13082,56,9,3613.63,212,0.002543941,1,0.129004234,No Action
13083,6,1,192.39,0,0,0,0.582978492,Low Risk – Engagement Campaign
13085,88,2,416.08,137,0.5,1,0.602743376,Medium Risk – 15% Discount Email
13089,1,78,46297.47,298,0.010974315,0,1.30E-09,No Action
13090,67,9,4912.02,236,0.054721977,0,0.13225696,No Action
13092,1,5,477.83,288,0.028673835,1,0.249458537,No Action
13093,206,8,7832.47,97,0.004544307,1,0.259964494,No Action
13094,11,11,1774.68,288,0.110687023,0,0.068455392,No Action
13095,1,1,74.4,0,0,1,0.579348916,Low Risk – Engagement Campaign
13097,8,9,5472.08,282,0.010110294,0,0.104702623,No Action
13098,18,19,17349.76,229,0.003719777,0,0.008957169,No Action
13099,29,1,207.36,0,0,1,0.599748215,Low Risk – Engagement Campaign
13101,165,1,101.19,0,0,1,0.693195674,Medium Risk – 15% Discount Email
13102,12,20,5292.84,284,0.0125,0,0.006446854,No Action
13104,16,4,579,268,0,0,0.313874879,No Action
13106,64,1,76.5,0,0.222222222,1,0.653565674,Medium Risk – 15% Discount Email
13107,16,3,1407.42,247,0.004191115,0,0.380060643,No Action
13108,303,1,350.06,0,0,1,0.774042396,Medium Risk – 15% Discount Email
13109,88,1,369.85,0,0.003846154,0,0.642082702,Medium Risk – 15% Discount Email
13110,67,5,1042.24,174,0.01459854,0,0.318643367,No Action
13113,44,20,10787.06,252,0.059633028,0,0.007534066,No Action
13115,114,1,878.55,0,0.025764895,0,0.662486225,Medium Risk – 15% Discount Email
13116,69,1,501.14,0,0.003436426,1,0.628697073,Medium Risk – 15% Discount Email
13117,52,7,841.77,250,0,0,0.1912972,No Action
13118,139,3,799.7,80,0.032846715,0,0.530014974,Low Risk – Engagement Campaign
13120,169,1,30.6,0,0,1,0.695780531,Medium Risk – 15% Discount Email
13121,199,1,283.73,0,0.099206349,1,0.725722022,Medium Risk – 15% Discount Email
13122,24,2,922.39,146,0,1,0.482740287,Low Risk – Engagement Campaign
13124,20,3,3756.33,269,0,1,0.374649716,No Action
13126,3,6,1385.98,293,0.007751938,0,0.201155632,No Action
13127,8,1,259.17,0,0,1,0.584420517,Low Risk – Engagement Campaign
13130,25,1,64,0,0,1,0.59689939,Low Risk – Engagement Campaign
13131,1,2,772.2,116,0,0,0.475389754,Low Risk – Engagement Campaign
13132,192,1,77.3,0,0,1,0.710258476,Medium Risk – 15% Discount Email
13133,204,2,109.8,30,0,1,0.65230553,Medium Risk – 15% Discount Email
13134,16,4,1793.58,154,0.014164306,1,0.348649264,No Action
13135,127,1,3096,0,0,1,0.667254043,Medium Risk – 15% Discount Email
13136,18,4,2148.08,124,0.008678881,0,0.358283662,No Action
13137,23,5,1888.32,216,0.000855432,0,0.277385597,No Action
13138,11,4,687.89,292,0,0,0.303831413,No Action
13139,3,4,3584.56,187,0,0,0.327695334,No Action
13140,39,3,422.47,258,0,1,0.392868841,No Action
13141,15,5,2388.75,230,0.000645995,1,0.268735331,No Action
13144,263,1,110.95,0,0,1,0.752297793,Medium Risk – 15% Discount Email
13145,22,3,499.72,280,0.024793388,0,0.37708059,No Action
13147,30,1,118.8,0,0,0,0.600505274,Medium Risk – 15% Discount Email
13148,64,10,2766.01,230,0.10729927,0,0.107802605,No Action
13149,37,3,1132.62,182,0,0,0.415391693,Low Risk – Engagement Campaign
13151,226,1,1257.87,0,0.005509642,1,0.731164967,Medium Risk – 15% Discount Email
13155,10,3,882.5,288,0,0,0.362794464,No Action
13157,72,3,873.2,157,0.01142132,0,0.451117583,Low Risk – Engagement Campaign
13158,25,4,1201.06,224,0,1,0.332351663,No Action
13159,37,2,843.09,9,0.022328549,0,0.540980425,Low Risk – Engagement Campaign
13161,244,1,112.75,0,0,1,0.741455973,Medium Risk – 15% Discount Email
13162,52,4,1688.29,212,0.029188558,1,0.357881898,No Action
13165,282,1,354.64,0,0,0,0.762762086,Medium Risk – 15% Discount Email
13166,214,1,417.2,0,0.009259259,1,0.724663193,Medium Risk – 15% Discount Email
13167,61,2,417.55,12,0,0,0.555003463,Low Risk – Engagement Campaign
13168,130,3,953.06,119,0.003669725,0,0.506198097,Low Risk – Engagement Campaign
13169,183,1,505.2,0,0,0,0.704499004,Medium Risk – 15% Discount Email
13171,230,1,140.35,0,0,0,0.733264245,Medium Risk – 15% Discount Email
13173,298,1,165.94,0,0,0,0.77144168,Medium Risk – 15% Discount Email
13174,247,2,2034.06,52,0,0,0.674121022,Medium Risk – 15% Discount Email
13178,4,9,5156.73,287,0,0,0.10248549,No Action
13183,17,7,3085.58,247,0,0,0.17555919,No Action
13184,61,9,1472.1,159,0.019518543,0,0.140434335,No Action
13185,198,1,71.4,0,0,1,0.713973238,Medium Risk – 15% Discount Email
13186,24,2,1301.94,35,0.029250457,0,0.52342743,Low Risk – Engagement Campaign
13187,267,1,236.02,0,0,1,0.754505283,Medium Risk – 15% Discount Email
13189,46,1,127,0,0,0,0.612030418,Medium Risk – 15% Discount Email
13192,26,2,911.94,109,0,1,0.496500363,Low Risk – Engagement Campaign
13194,66,1,60.7,0,0,1,0.62628873,Medium Risk – 15% Discount Email
13196,15,2,1586.95,177,0,0,0.465474694,Low Risk – Engagement Campaign
13198,51,5,3009.18,241,0.000422119,0,0.287402704,No Action
13199,23,22,4740.16,274,0.00109529,0,0.003971837,No Action
13200,5,2,627.01,51,0,0,0.499970794,Low Risk – Engagement Campaign
13203,51,2,309.86,121,0,0,0.511621496,Low Risk – Engagement Campaign
13207,81,1,197.52,0,0,0,0.636775447,Medium Risk – 15% Discount Email
13208,86,4,828.82,153,0,0,0.396801684,No Action
13209,59,5,4156.08,233,0.006451613,0,0.294906464,No Action
13210,24,1,353.48,0,0,1,0.596065699,Low Risk – Engagement Campaign
13211,25,2,784.64,266,0,0,0.44403515,Low Risk – Engagement Campaign
13213,59,4,963.88,71,0.006276151,0,0.404108348,Low Risk – Engagement Campaign
13216,198,1,333.74,0,0,1,0.713890839,Medium Risk – 15% Discount Email
13217,53,3,533.98,34,0.564885496,1,0.554776509,Low Risk – Engagement Campaign
13218,57,1,62.64,0,0,1,0.619908075,Medium Risk – 15% Discount Email
13220,9,4,819.29,158,0,1,0.341223501,No Action
13221,170,2,847.41,119,0,1,0.60049415,Medium Risk – 15% Discount Email
13223,131,2,163.2,31,0,1,0.600470993,Medium Risk – 15% Discount Email
13224,82,1,1212.26,0,0,0,0.637112599,Medium Risk – 15% Discount Email
13225,73,5,4299.56,218,0.029574861,0,0.310708417,No Action
13226,204,1,108.21,0,0,1,0.717645995,Medium Risk – 15% Discount Email
13227,132,1,257.7,0,0,1,0.671560026,Medium Risk – 15% Discount Email
13228,12,1,358,0,0,1,0.587313155,Low Risk – Engagement Campaign
13229,156,1,160.95,0,0,1,0.687368056,Medium Risk – 15% Discount Email
13230,68,12,2195.23,226,0.090840841,0,0.067099721,No Action
13232,29,5,1019.05,144,0,0,0.300878307,No Action
13233,5,2,605.12,261,0,1,0.430877299,Low Risk – Engagement Campaign
13235,142,1,1031.07,0,0.002267574,1,0.678200804,Medium Risk – 15% Discount Email
13236,37,1,439.23,0,0.029761905,0,0.609421166,Medium Risk – 15% Discount Email
13238,94,2,318.85,196,0,0,0.519221713,Low Risk – Engagement Campaign
13239,192,1,329.56,0,0,1,0.710178633,Medium Risk – 15% Discount Email
13240,27,4,663.65,269,0,1,0.320752358,No Action
13242,43,3,270.4,101,0,1,0.446460751,Low Risk – Engagement Campaign
13243,134,1,585.12,0,0,1,0.672779387,Medium Risk – 15% Discount Email
13244,23,1,121.74,0,0,1,0.595424564,Low Risk – Engagement Campaign
13246,107,5,1838.51,153,0,0,0.349587083,No Action
13247,13,1,305.07,0,0,0,0.588064306,Low Risk – Engagement Campaign
13248,55,2,465.68,64,0,1,0.533409522,Low Risk – Engagement Campaign
13249,23,3,711.41,168,0,1,0.409801483,Low Risk – Engagement Campaign
13253,87,2,1030.4,182,0,1,0.518303465,Low Risk – Engagement Campaign
13255,304,1,225.7,0,0,0,0.774603299,Medium Risk – 15% Discount Email
13258,136,1,198.87,0,0,0,0.674237533,Medium Risk – 15% Discount Email
13261,199,2,944.1,17,0,1,0.652497254,Medium Risk – 15% Discount Email
13262,194,1,200.29,0,0,1,0.711460453,Medium Risk – 15% Discount Email
13263,1,25,5630.59,254,0,0,0.001729676,No Action
13265,19,4,1787.3,184,0,0,0.339933101,No Action
13266,6,9,2841.35,181,0.027090009,0,0.118708709,No Action
13267,23,15,3119.34,274,0.014880952,0,0.024912502,No Action
13268,15,7,2436.38,182,0.007573026,0,0.188250343,No Action
13269,19,9,3340.68,281,0.001346499,0,0.107826769,No Action
13270,297,1,590,0,0,1,0.770793818,Medium Risk – 15% Discount Email
13272,20,1,140.96,0,0,0,0.593234107,Low Risk – Engagement Campaign
13273,44,1,138.98,0,0,1,0.610591567,Medium Risk – 15% Discount Email
13276,30,1,137.38,0,0,0,0.600498419,Medium Risk – 15% Discount Email
13277,47,2,125.9,17,0,0,0.543011712,Low Risk – Engagement Campaign
13279,8,1,137.75,0,0,1,0.584465868,Low Risk – Engagement Campaign
13280,53,3,798.46,214,0,1,0.416951556,Low Risk – Engagement Campaign
13282,93,2,773.1,58,0.104651163,0,0.578017614,Low Risk – Engagement Campaign
13283,116,1,25.5,0,0,0,0.660900476,Medium Risk – 15% Discount Email
13284,261,1,201.19,0,0.131868132,1,0.764695671,Medium Risk – 15% Discount Email
13285,92,3,1970.1,128,0,0,0.473661047,Low Risk – Engagement Campaign
13291,86,1,361.11,0,0,1,0.64020108,Medium Risk – 15% Discount Email
13292,215,1,249.57,0,0,0,0.724281844,Medium Risk – 15% Discount Email
13294,120,2,873.74,59,0,1,0.583228087,Low Risk – Engagement Campaign
13295,290,1,201.2,0,0.012195122,1,0.768364362,Medium Risk – 15% Discount Email
13296,68,1,87.4,0,0,1,0.627691043,Medium Risk – 15% Discount Email
13299,199,1,142.5,0,0,1,0.714566972,Medium Risk – 15% Discount Email
13300,100,1,371.89,0,0.009852217,1,0.651127527,Medium Risk – 15% Discount Email
13301,34,4,618.09,188,0,1,0.349368809,No Action
13302,85,1,63.75,0,0,1,0.639610903,Medium Risk – 15% Discount Email
13304,282,1,300.42,0,0,1,0.762777174,Medium Risk – 15% Discount Email
13305,23,8,1471.25,279,0,0,0.137951666,No Action
13307,50,1,15,0,0,1,0.614934306,Medium Risk – 15% Discount Email
13308,134,1,814.95,0,0.005780347,0,0.673414095,Medium Risk – 15% Discount Email
13309,19,3,928.14,220,0,0,0.39029351,No Action
13310,137,2,817.65,117,0.020253165,0,0.579800102,Low Risk – Engagement Campaign
13311,81,1,490.11,0,0,0,0.636671365,Medium Risk – 15% Discount Email
13313,71,3,918.34,198,0,0,0.435374693,Low Risk – Engagement Campaign
13314,4,1,499.62,0,0,0,0.581395067,Low Risk – Engagement Campaign
13316,10,3,4218.76,174,0.000209908,0,0.397174537,No Action
13317,129,5,1313.98,160,0.062,0,0.370940975,No Action
13319,22,19,7390.47,274,0.011886143,0,0.008715052,No Action
13320,8,4,1532.2,135,0.027624309,1,0.350687462,No Action
13321,3,2,567.36,14,0,1,0.510736389,Low Risk – Engagement Campaign
13323,15,1,120.3,0,0,0,0.58959474,Low Risk – Engagement Campaign
13324,20,9,6437.83,271,0.000645856,0,0.108900227,No Action
13325,12,1,675.3,0,0,1,0.587194877,Low Risk – Engagement Campaign
13327,43,7,2738.75,252,0.00955414,0,0.187096938,No Action
13328,247,1,1308.48,0,0,1,0.742837002,Medium Risk – 15% Discount Email
13329,297,1,304.2,0,0.205714286,0,0.790588158,Medium Risk – 15% Discount Email
13330,23,3,1140.93,223,0,1,0.392144733,No Action
13334,13,3,3502.32,223,0,1,0.384113905,No Action
13336,8,1,795.12,0,0,1,0.584220317,Low Risk – Engagement Campaign
13338,88,1,487.02,0,0.03515625,1,0.646062083,Medium Risk – 15% Discount Email
13339,131,1,860.12,0,0,1,0.670689298,Medium Risk – 15% Discount Email
13340,36,5,9229.54,170,0,0,0.295450242,No Action
13341,191,1,775.85,0,0,1,0.709415479,Medium Risk – 15% Discount Email
13343,108,1,353.43,0,0.066666667,1,0.663739109,Medium Risk – 15% Discount Email
13344,208,1,1656.15,0,0,0,0.719606065,Medium Risk – 15% Discount Email
13345,218,1,389.5,0,0.014184397,1,0.727621354,Medium Risk – 15% Discount Email
13347,1,1,341.36,0,0,1,0.579248859,Low Risk – Engagement Campaign
13350,10,1,646.57,0,0,0,0.585741456,Low Risk – Engagement Campaign
13354,2,1,743.53,0,0,1,0.579833687,Low Risk – Engagement Campaign
13355,53,1,674.7,0,0,1,0.616836589,Medium Risk – 15% Discount Email
13356,11,1,768.24,0,0,1,0.586428332,Low Risk – Engagement Campaign
13357,188,1,609.4,0,0,1,0.707598133,Medium Risk – 15% Discount Email
13358,199,1,439.03,0,0,1,0.71447395,Medium Risk – 15% Discount Email
13362,176,2,1581.53,41,0,0,0.628977862,Medium Risk – 15% Discount Email
13364,1,1,134.96,0,0,1,0.579326219,Low Risk – Engagement Campaign
13365,148,1,700.6,0,0,0,0.681975426,Medium Risk – 15% Discount Email
13368,187,2,623.4,80,0,1,0.62500527,Medium Risk – 15% Discount Email
13369,296,1,308.28,0,0.147651007,1,0.784641687,Medium Risk – 15% Discount Email
